WellName   X   Y   Z   MD   MarkerName
03026115 6113165.5002704123 2236845.7499826984 1107.7275113483738 323.093994 Bottom_Sandy_1
03026115 6113165.5002704123 2236845.7499826984 1093.6084256710342 337.213013 Top_Sandy_2
03026115 6113165.5002704123 2236845.7499826984 1070.0764493366551 360.744995 Bottom_Sandy_2
03026115 6113165.5002704123 2236845.7499826984 1046.2725381525795 384.549011 Top_Sandy_3
03026115 6113165.5002704123 2236845.7499826984 1016.7374698508754 414.084015 Bottom_Sandy_3
03026115 6113165.5002704123 2236845.7499826984 994.29143069610188 436.529999 Top_Sandy_4
03026115 6113165.5002704123 2236845.7499826984 958.85049013953812 471.971008 Bottom_Sandy_4
03026115 6113165.5002704123 2236845.7499826984 944.67353320184327 486.14801 Top_Sandy_5
03026115 6113165.5002704123 2236845.7499826984 904.50747432358298 526.314026 Bottom_Sandy_5
03026115 6113165.5002704123 2236845.7499826984 885.01447141952701 545.807007 Top_Sandy_6
03026115 6113165.5002704123 2236845.7499826984 869.65646017880567 561.164978 Bottom_Sandy_6
03026115 6113165.5002704123 2236845.7499826984 855.35254691216562 575.468994 Delta_A
03026115 6113165.5002704123 2236845.7499826984 325.01135598330359 1105.81006 Bottom_Diatomite
03026116 6112907.9999948731 2236896.2501666048 1447.9669686064631 0 Elev
03026116 6112908.9996257788 2236896.2501666048 1271.5416254959705 176.427002 PM_Unc
03026116 6112908.9996257788 2236896.2501666048 1211.0655576851111 236.904999 B_UD
03026116 6112910.4998731231 2236896.2501666048 1053.1113592032684 394.868011 Top_Diatomite
03026116 6112910.999688576 2236895.9998583854 1034.7784848350864 413.201996 Bottom_Sandy_1
03026116 6112910.999688576 2236895.9998583854 1020.6602001440492 427.321014 Top_Sandy_2
03026116 6112911.5003050147 2236895.9998583854 995.95157493130728 452.031006 Bottom_Sandy_2
03026116 6112911.5003050147 2236895.9998583854 971.84599228105515 476.138 Top_Sandy_3
03026116 6112912.0001204675 2236895.9998583854 945.85548861446023 502.130005 Bottom_Sandy_3
03026116 6112912.0001204675 2236895.9998583854 925.77155806573978 522.215027 Top_Sandy_4
03026116 6112912.0001204675 2236895.9998583854 895.05633657059946 552.932007 Bottom_Sandy_4
03026116 6112912.4999359204 2236895.9998583854 880.8800804959194 567.109009 Top_Sandy_5
03026116 6112912.4999359204 2236895.9998583854 846.61959350265533 601.372009 Bottom_Sandy_5
03026116 6112912.9997513732 2236895.9998583854 829.4893500060233 618.504028 Top_Sandy_6
03026116 6112913.5003678119 2236896.2501666048 810.58732480827587 637.40802 Bottom_Sandy_6
03026116 6112913.5003678119 2236896.2501666048 793.37012423617932 654.627014 Delta_A
03026116 6112914.0001832647 2236894.9998269868 399.59882500916325 1048.46997 Bottom_Diatomite
03026117 6112528.9997090809 2236978.4998455695 1324.8178276802923 195.473999 PM_Unc
03026117 6112528.9997090809 2236978.4998455695 1131.2488746142449 389.042999 B_UD
03026117 6112528.9997090809 2236978.4998455695 987.40384960424853 532.888 Top_Diatomite
03026117 6112528.9997090809 2236978.4998455695 966.53685482155299 553.755005 Bottom_Sandy_1
03026117 6112528.9997090809 2236978.4998455695 952.41776914421337 567.874023 Top_Sandy_2
03026117 6112528.9997090809 2236978.4998455695 926.53279542297196 593.758972 Bottom_Sandy_2
03026117 6112528.9997090809 2236978.4998455695 902.14486510109077 618.146973 Top_Sandy_3
03026117 6112528.9997090809 2236978.4998455695 876.15386081805684 644.138 Bottom_Sandy_3
03026117 6112528.9997090809 2236978.4998455695 852.5267673602566 667.765015 Top_Sandy_4
03026117 6112528.9997090809 2236978.4998455695 824.1738046561012 696.117981 Bottom_Sandy_4
03026117 6112528.9997090809 2236978.4998455695 811.17890325431119 709.112976 Top_Sandy_5
03026117 6112528.9997090809 2236978.4998455695 775.73681127993757 744.554993 Bottom_Sandy_5
03026117 6112528.9997090809 2236978.4998455695 757.42576378849856 762.866028 Top_Sandy_6
03026117 6112528.9997090809 2236978.4998455695 738.52378865239496 781.768005 Bottom_Sandy_6
03026117 6112528.9997090809 2236978.4998455695 723.30279613104381 796.989014 Delta_A
03026118 6113051.0000794576 2236254.7498487737 1219.8527779166152 228.563995 PM_Unc
03026118 6113051.0000794576 2236254.7498487737 1125.7888513600105 322.627991 B_UD
03026118 6113051.0000794576 2236254.7498487737 963.92974453022464 484.487 Top_Diatomite
03026118 6113051.0000794576 2236254.7498487737 947.71077313761066 500.705994 Bottom_Sandy_1
03026118 6113051.0000794576 2236254.7498487737 935.9447849704211 512.471985 Top_Sandy_2
03026118 6113051.0000794576 2236254.7498487737 914.7668072557824 533.650024 Bottom_Sandy_2
03026118 6113051.0000794576 2236254.7498487737 891.5117719354904 556.905029 Top_Sandy_3
03026118 6113051.0000794576 2236254.7498487737 861.97770486666457 586.439026 Bottom_Sandy_3
03026118 6113051.0000794576 2236254.7498487737 840.7128201382053 607.703979 Top_Sandy_4
03026118 6113051.0000794576 2236254.7498487737 808.81574335373602 639.601013 Bottom_Sandy_4
03026118 6113051.0000794576 2236254.7498487737 795.82074182865802 652.596008 Top_Sandy_5
03026118 6113051.0000794576 2236254.7498487737 763.92376516747652 684.492981 Bottom_Sandy_5
03026118 6113051.0000794576 2236254.7498487737 743.24975802203789 705.166992 Top_Sandy_6
03026118 6113051.0000794576 2236254.7498487737 724.34778288593429 724.06897 Bottom_Sandy_6
03026118 6113051.0000794576 2236254.7498487737 707.133736197404 741.28302 Delta_A
03026118 6113051.0000794576 2236254.7498487737 431.55675172180008 1016.85999 Bottom_Diatomite
03026119 6113001.000111497 2236332.4999871841 1239.3851292727811 216.688004 PM_Unc
03026119 6113001.000111497 2236332.4999871841 1130.7291346272145 325.343994 B_UD
03026119 6113001.000111497 2236332.4999871841 979.16910967488911 476.903992 Top_Diatomite
03026119 6113001.000111497 2236332.4999871841 947.71107350747411 508.362 Bottom_Sandy_1
03026119 6113001.000111497 2236332.4999871841 934.76813609205817 521.304993 Top_Sandy_2
03026119 6113001.000111497 2236332.4999871841 913.59015837741947 542.482971 Bottom_Sandy_2
03026119 6113001.000111497 2236332.4999871841 893.8750820209973 562.197998 Top_Sandy_3
03026119 6113001.000111497 2236332.4999871841 866.70312355822455 589.369995 Bottom_Sandy_3
03026119 6113001.000111497 2236332.4999871841 851.34511231750321 604.728027 Top_Sandy_4
03026119 6113001.000111497 2236332.4999871841 821.81114537196515 634.262024 Bottom_Sandy_4
03026119 6113001.000111497 2236332.4999871841 811.17810226800862 644.89502 Top_Sandy_5
03026119 6113001.000111497 2236332.4999871841 776.91916718570576 679.153992 Bottom_Sandy_5
03026119 6113001.000111497 2236332.4999871841 753.88215032462369 702.190979 Top_Sandy_6
03026119 6113001.000111497 2236332.4999871841 739.70514332528489 716.367981 Bottom_Sandy_6
03026119 6113001.000111497 2236332.4999871841 723.30309650090726 732.77002 Delta_A
03026119 6113001.000111497 2236332.4999871841 435.11313090487096 1020.96002 Bottom_Diatomite
03026262 6112886.9997359943 2236157.5000993223 1234.2486043614665 251.701996 PM_Unc
03026262 6112886.9997359943 2236157.5000993223 1067.3175521410042 418.632996 B_UD
03026262 6112886.9997359943 2236157.5000993223 907.49054756064413 578.460022 Top_Diatomite
03026262 6112886.9997359943 2236157.5000993223 892.41157992305398 593.539001 Bottom_Sandy_1
03026262 6112886.9997359943 2236157.5000993223 878.29169325941177 607.658997 Top_Sandy_2
03026262 6112886.9997359943 2236157.5000993223 859.46661280834758 626.484009 Bottom_Sandy_2
03026262 6112886.9997359943 2236157.5000993223 845.43863932291663 640.512024 Top_Sandy_3
03026262 6112886.9997359943 2236157.5000993223 814.72256677982989 671.228027 Bottom_Sandy_3
03026262 6112886.9997359943 2236157.5000993223 791.09462227408335 694.856018 Top_Sandy_4
03026262 6112886.9997359943 2236157.5000993223 758.0166413715192 727.934021 Bottom_Sandy_4
03026262 6112886.9997359943 2236157.5000993223 742.65863013079775 743.291992 Top_Sandy_5
03026262 6112886.9997359943 2236157.5000993223 708.39869381561675 777.552002 Bottom_Sandy_5
03026262 6112886.9997359943 2236157.5000993223 682.99971853341322 802.950989 Top_Sandy_6
03026262 6112886.9997359943 2236157.5000993223 665.27864751540449 820.671997 Bottom_Sandy_6
03026262 6112886.9997359943 2236157.5000993223 653.23561821084002 832.715027 Delta_A
03026263 6113154.5003255205 2235773.7499647564 1271.5417256192584 196.615997 PM_Unc
03026263 6113154.5003255205 2235773.7499647564 1044.231725177114 423.925995 B_UD
03026263 6113154.5003255205 2235773.7499647564 893.2836537598937 574.874023 Top_Diatomite
03026263 6113154.5003255205 2235773.7499647564 879.46874263092593 588.689026 Bottom_Sandy_1
03026263 6113154.5003255205 2235773.7499647564 865.34975707687408 602.807983 Top_Sandy_2
03026263 6113154.5003255205 2235773.7499647564 844.17077812935725 623.987 Bottom_Sandy_2
03026263 6113154.5003255205 2235773.7499647564 818.26678098343166 649.890991 Top_Sandy_3
03026263 6113154.5003255205 2235773.7499647564 791.09482252065891 677.062988 Bottom_Sandy_3
03026263 6113154.5003255205 2235773.7499647564 769.83068871685828 698.327026 Top_Sandy_4
03026263 6113154.5003255205 2235773.7499647564 737.93371205567678 730.223999 Bottom_Sandy_4
03026263 6113154.5003255205 2235773.7499647564 727.30071901336419 740.856995 Top_Sandy_5
03026263 6113154.5003255205 2235773.7499647564 684.77175054274824 783.385986 Bottom_Sandy_5
03026263 6113154.5003255205 2235773.7499647564 664.09774339730961 804.059998 Top_Sandy_6
03026263 6113154.5003255205 2235773.7499647564 645.19576826120601 822.961975 Bottom_Sandy_6
03026263 6113154.5003255205 2235773.7499647564 634.37168992410488 833.786011 Delta_A
03026263 6113154.5003255205 2235773.7499647564 381.38770055896026 1086.77002 Bottom_Diatomite
03026264 6113003.0001742942 2235876.7499948735 1283.9726325408053 219.102005 PM_Unc
03026264 6113003.0001742942 2235876.7499948735 1035.3526918906864 467.721985 B_UD
03026264 6113003.0001742942 2235876.7499948735 875.52468607744822 627.549988 Top_Diatomite
03026264 6113003.0001742942 2235876.7499948735 860.05463687766564 643.02002 Bottom_Sandy_1
03026264 6113003.0001742942 2235876.7499948735 851.23067139953446 651.843994 Top_Sandy_2
03026264 6113003.0001742942 2235876.7499948735 832.40463977723596 670.669983 Bottom_Sandy_2
03026264 6113003.0001742942 2235876.7499948735 809.99759864306509 693.077026 Top_Sandy_3
03026264 6113003.0001742942 2235876.7499948735 784.00664442167499 719.067993 Bottom_Sandy_3
03026264 6113003.0001742942 2235876.7499948735 759.19764561290185 743.877014 Top_Sandy_4
03026264 6113003.0001742942 2235876.7499948735 729.66362860571985 773.411011 Bottom_Sandy_4
03026264 6113003.0001742942 2235876.7499948735 714.30561736499851 788.768982 Top_Sandy_5
03026264 6113003.0001742942 2235876.7499948735 680.0456810498174 823.028992 Bottom_Sandy_5
03026264 6113003.0001742942 2235876.7499948735 661.73458349673444 841.340027 Top_Sandy_6
03026264 6113003.0001742942 2235876.7499948735 637.066658400488 866.007996 Delta_A
03026264 6113003.0001742942 2235876.7499948735 383.61464272646765 1119.45996 Bottom_Diatomite
03026265 6112877.000222994 2235960.7498289091 1285.402393090756 223.164001 PM_Unc
03026265 6112877.000222994 2235960.7498289091 1032.5573498182721 476.009003 B_UD
03026265 6112877.000222994 2235960.7498289091 886.75541514799659 621.810974 Top_Diatomite
03026265 6112877.000222994 2235960.7498289091 865.34935658372285 643.21698 Bottom_Sandy_1
03026265 6112877.000222994 2235960.7498289091 847.70032427129456 660.866028 Top_Sandy_2
03026265 6112877.000222994 2235960.7498289091 824.16834793691555 684.39801 Bottom_Sandy_2
03026265 6112877.000222994 2235960.7498289091 806.45333437781937 702.112976 Top_Sandy_3
03026265 6112877.000222994 2235960.7498289091 771.01134252673364 737.554993 Bottom_Sandy_3
03026265 6112877.000222994 2235960.7498289091 748.56535343360395 760.000977 Top_Sandy_4
03026265 6112877.000222994 2235960.7498289091 715.4873725310398 793.078979 Bottom_Sandy_4
03026265 6112877.000222994 2235960.7498289091 702.49237100596179 806.073975 Top_Sandy_5
03026265 6112877.000222994 2235960.7498289091 667.05037915487605 841.515991 Bottom_Sandy_5
03026265 6112877.000222994 2235960.7498289091 640.46939839841184 868.096985 Top_Sandy_6
03026265 6112877.000222994 2235960.7498289091 623.93038291630774 884.635986 Bottom_Sandy_6
03026265 6112877.000222994 2235960.7498289091 615.50736114421852 893.059021 Delta_A
03026266 6113261.5000807391 2235515.0001505851 1214.7142505395443 217.317001 PM_Unc
03026266 6113261.5000807391 2235515.0001505851 1026.4732581111075 405.558014 B_UD
03026266 6113261.5000807391 2235515.0001505851 864.87026665154394 567.161011 Top_Diatomite
03026266 6113261.5000807391 2235515.0001505851 844.75930281511432 587.271973 Bottom_Sandy_1
03026266 6113261.5000807391 2235515.0001505851 828.87524382023037 603.156006 Top_Sandy_2
03026266 6113261.5000807391 2235515.0001505851 807.69621481106969 624.335022 Bottom_Sandy_2
03026266 6113261.5000807391 2235515.0001505851 785.18824940278455 646.843018 Top_Sandy_3
03026266 6113261.5000807391 2235515.0001505851 756.8352366369852 675.195984 Bottom_Sandy_3
03026266 6113261.5000807391 2235515.0001505851 736.75225725949895 695.278992 Top_Sandy_4
03026266 6113261.5000807391 2235515.0001505851 703.67327512405666 728.357971 Bottom_Sandy_4
03026266 6113261.5000807391 2235515.0001505851 691.85927784036141 740.171997 Top_Sandy_5
03026266 6113261.5000807391 2235515.0001505851 652.87427326512773 779.156982 Bottom_Sandy_5
03026266 6113261.5000807391 2235515.0001505851 623.93023273137601 808.101013 Top_Sandy_6
03026266 6113261.5000807391 2235515.0001505851 607.42325670137177 824.607971 Delta_A
03026267 6112907.5001794202 2235738.500159556 1289.3001926852648 208.764999 PM_Unc
03026267 6112907.5001794202 2235738.500159556 1006.9382034261707 491.127014 B_UD
03026267 6112907.5001794202 2235738.500159556 843.55922508740355 654.505981 Top_Diatomite
03026267 6112907.5001794202 2235738.500159556 831.2282912687366 666.836975 Bottom_Sandy_1
03026267 6112907.5001794202 2235738.500159556 818.28625496291102 679.778992 Top_Sandy_2
03026267 6112907.5001794202 2235738.500159556 797.10722595375034 700.958008 Bottom_Sandy_2
03026267 6112907.5001794202 2235738.500159556 773.37425211908931 724.690979 Top_Sandy_3
03026267 6112907.5001794202 2235738.500159556 742.65918080888071 755.406006 Bottom_Sandy_3
03026267 6112907.5001794202 2235738.500159556 719.03123630313416 779.033997 Top_Sandy_4
03026267 6112907.5001794202 2235738.500159556 684.77124992630922 813.294006 Bottom_Sandy_4
03026267 6112907.5001794202 2235738.500159556 670.59529422149251 827.469971 Top_Sandy_5
03026267 6112907.5001794202 2235738.500159556 636.33525778302362 861.72998 Bottom_Sandy_5
03026267 6112907.5001794202 2235738.500159556 628.65625216266289 869.408997 Top_Sandy_6
03026267 6112907.5001794202 2235738.500159556 593.94826413452461 904.117004 Delta_A
03026267 6112907.5001794202 2235738.500159556 349.87527241544143 1148.18994 Bottom_Diatomite
03026268 6110391.4996770415 2235426.000159556 1112.7959524239766 489.333008 B_UD
03026268 6110391.4996770415 2235426.000159556 943.05804395300186 659.070984 Top_Diatomite
03026268 6110391.4996770415 2235426.000159556 925.60595414769921 676.52301 Bottom_Sandy_1
03026268 6110391.4996770415 2235426.000159556 911.04702686700284 691.08197 Top_Sandy_2
03026268 6110391.4996770415 2235426.000159556 885.42307455708647 716.705994 Bottom_Sandy_2
03026268 6110391.4996770415 2235426.000159556 860.82098052257618 741.307983 Top_Sandy_3
03026268 6110391.4996770415 2235426.000159556 830.41498980184235 771.713989 Bottom_Sandy_3
03026268 6110391.4996770415 2235426.000159556 807.02593946081436 795.103027 Top_Sandy_4
03026268 6110391.4996770415 2235426.000159556 773.11102799543232 829.018005 Bottom_Sandy_4
03026268 6110391.4996770415 2235426.000159556 762.58596785738075 839.54303 Top_Sandy_5
03026268 6110391.4996770415 2235426.000159556 725.16293663365309 876.966003 Bottom_Sandy_5
03026268 6110391.4996770415 2235426.000159556 707.03596580685587 895.093018 Top_Sandy_6
03026268 6110391.4996770415 2235426.000159556 691.83294541566693 910.296021 Bottom_Sandy_6
03026268 6110391.4996770415 2235426.000159556 679.84092892624255 922.288025 Delta_A
03026269 6112812.0001845462 2235601.0000474183 1308.8343462606113 164.410004 PM_Unc
03026269 6112812.0001845462 2235601.0000474183 989.18033709989118 484.063995 B_UD
03026269 6112812.0001845462 2235601.0000474183 832.90435510670409 640.340027 Top_Diatomite
03026269 6112812.0001845462 2235601.0000474183 810.04931232121976 663.195007 Bottom_Sandy_1
03026269 6112812.0001845462 2235601.0000474183 792.40038013207936 680.843994 Top_Sandy_2
03026269 6112812.0001845462 2235601.0000474183 766.51535634919401 706.729004 Bottom_Sandy_2
03026269 6112812.0001845462 2235601.0000474183 742.65837982257824 730.585999 Top_Sandy_3
03026269 6112812.0001845462 2235601.0000474183 704.85432942708326 768.390015 Bottom_Sandy_3
03026269 6112812.0001845462 2235601.0000474183 682.40834033395356 790.835999 Top_Sandy_4
03026269 6112812.0001845462 2235601.0000474183 650.51136367277206 822.732971 Bottom_Sandy_4
03026269 6112812.0001845462 2235601.0000474183 638.69736638907682 834.546997 Top_Sandy_5
03026269 6112812.0001845462 2235601.0000474183 606.80038972789532 866.44397 Bottom_Sandy_5
03026269 6112812.0001845462 2235601.0000474183 596.75837439189115 876.486023 Top_Sandy_6
03026269 6112812.0001845462 2235601.0000474183 583.76327274352536 889.481018 Bottom_Sandy_6
03026269 6112812.0001845462 2235601.0000474183 575.08438590943342 898.159973 Delta_A
03026269 6112812.0001845462 2235601.0000474183 316.13440025509806 1157.10999 Bottom_Diatomite
03026331 6111749.0000486989 2237723.0001935181 1388.9513991949125 162.216003 PM_Unc
03026331 6111749.0000486989 2237723.0001935181 1018.0734148801467 533.093994 B_UD
03026331 6111749.0000486989 2237723.0001935181 826.76439460494066 724.403015 Top_Diatomite
03026331 6111749.0000486989 2237723.0001935181 796.519352069364 754.64801 Bottom_Sandy_1
03026331 6111749.0000486989 2237723.0001935181 774.75239911417316 776.414978 Top_Sandy_2
03026331 6111749.0000486989 2237723.0001935181 739.45438455096064 811.713013 Bottom_Sandy_2
03026331 6111749.0000486989 2237723.0001935181 703.67337524734444 847.494019 Top_Sandy_3
03026331 6111749.0000486989 2237723.0001935181 658.78144712272899 892.385986 Bottom_Sandy_3
03026331 6111749.0000486989 2237723.0001935181 629.24637882102502 921.921021 Top_Sandy_4
03026331 6111749.0000486989 2237723.0001935181 583.17339639338286 967.994019 Bottom_Sandy_4
03026331 6111749.0000486989 2237723.0001935181 560.72740730025316 990.440002 Top_Sandy_5
03026331 6111749.0000486989 2237723.0001935181 502.83742389028146 1048.32996 Bottom_Sandy_5
03026331 6111749.0000486989 2237723.0001935181 467.9873609167384 1083.18005 Top_Sandy_6
03026331 6111749.0000486989 2237723.0001935181 443.17741093673101 1107.98999 Bottom_Sandy_6
03026331 6111749.0000486989 2237723.0001935181 418.77741575866855 1132.39001 Delta_A
03026332 6112634.0002024891 2236540.5001102155 1297.5001898337537 193.447006 PM_Unc
03026332 6112634.0002024891 2236540.5001102155 1076.1971861671586 414.75 B_UD
03026332 6112634.0002024891 2236540.5001102155 925.24921487322615 565.697998 Top_Diatomite
03026332 6112634.0002024891 2236540.5001102155 910.06011161904314 580.887024 Bottom_Sandy_1
03026332 6112634.0002024891 2236540.5001102155 895.94122618827907 595.005981 Top_Sandy_2
03026332 6112634.0002024891 2236540.5001102155 872.40914973061217 618.538025 Bottom_Sandy_2
03026332 6112634.0002024891 2236540.5001102155 850.16415813776439 640.78302 Top_Sandy_3
03026332 6112634.0002024891 2236540.5001102155 826.53621363201785 664.411011 Bottom_Sandy_3
03026332 6112634.0002024891 2236540.5001102155 804.09022453888815 686.856995 Top_Sandy_4
03026332 6112634.0002024891 2236540.5001102155 769.83018810041926 721.117004 Bottom_Sandy_4
03026332 6112634.0002024891 2236540.5001102155 755.65418233395872 735.29303 Top_Sandy_5
03026332 6112634.0002024891 2236540.5001102155 719.03118624149022 771.916016 Bottom_Sandy_5
03026332 6112634.0002024891 2236540.5001102155 694.81321520066945 796.133972 Top_Sandy_6
03026332 6112634.0002024891 2236540.5001102155 679.45520395994799 811.492004 Bottom_Sandy_6
03026332 6112634.0002024891 2236540.5001102155 666.71021028453595 824.237 Delta_A
03026333 6112500.4998154519 2236626.9998225011 1271.5421261124097 237.445007 PM_Unc
03026333 6112500.4998154519 2236626.9998225011 1070.8691254062601 438.118011 B_UD
03026333 6112500.4998154519 2236626.9998225011 912.81810770510367 596.169006 Top_Diatomite
03026333 6112500.4998154519 2236626.9998225011 894.17615274744696 614.810974 Bottom_Sandy_1
03026333 6112500.4998154519 2236626.9998225011 885.35218726931589 623.63501 Top_Sandy_2
03026333 6112500.4998154519 2236626.9998225011 860.64316156342261 648.343994 Bottom_Sandy_2
03026333 6112500.4998154519 2236626.9998225011 844.2571845267388 664.72998 Top_Sandy_3
03026333 6112500.4998154519 2236626.9998225011 813.54116204529601 695.445984 Bottom_Sandy_3
03026333 6112500.4998154519 2236626.9998225011 791.09512289052236 717.892029 Top_Sandy_4
03026333 6112500.4998154519 2236626.9998225011 758.01724211124599 750.969971 Bottom_Sandy_4
03026333 6112500.4998154519 2236626.9998225011 747.38409888400167 761.603027 Top_Sandy_5
03026333 6112500.4998154519 2236626.9998225011 709.58014861179458 799.406982 Bottom_Sandy_5
03026333 6112500.4998154519 2236626.9998225011 688.90614146635596 820.080994 Top_Sandy_6
03026333 6112500.4998154519 2236626.9998225011 672.36712598425186 836.619995 Bottom_Sandy_6
03026333 6112500.4998154519 2236626.9998225011 653.23616888892298 855.750977 Delta_A
03026333 6112500.4998154519 2236626.9998225011 370.39719228669412 1138.58997 Bottom_Diatomite
03026334 6112816.0003101416 2236191.0001499443 1237.8002777500101 257.75 PM_Unc
03026334 6112816.0003101416 2236191.0001499443 1065.388276508161 430.161987 B_UD
03026334 6112816.0003101416 2236191.0001499443 930.57627440124656 564.973999 Top_Diatomite
03026334 6112816.0003101416 2236191.0001499443 918.29625327443193 577.254028 Bottom_Sandy_1
03026334 6112816.0003101416 2236191.0001499443 905.35321573572821 590.197021 Top_Sandy_2
03026334 6112816.0003101416 2236191.0001499443 882.99828877286325 612.552002 Bottom_Sandy_2
03026334 6112816.0003101416 2236191.0001499443 859.61529589074792 635.934998 Top_Sandy_3
03026334 6112816.0003101416 2236191.0001499443 831.26223306330473 664.288025 Bottom_Sandy_3
03026334 6112816.0003101416 2236191.0001499443 809.99734833484547 685.552979 Top_Sandy_4
03026334 6112816.0003101416 2236191.0001499443 775.7373118963767 719.812988 Bottom_Sandy_4
03026334 6112816.0003101416 2236191.0001499443 761.56030489703789 733.98999 Top_Sandy_5
03026334 6112816.0003101416 2236191.0001499443 726.11926421718636 769.43103 Bottom_Sandy_5
03026334 6112816.0003101416 2236191.0001499443 699.53828346072214 796.012024 Top_Sandy_6
03026334 6112816.0003101416 2236191.0001499443 682.99926797861804 812.551025 Bottom_Sandy_6
03026334 6112816.0003101416 2236191.0001499443 674.79531596026072 820.755005 Delta_A
03026335 6112671.9997936655 2236324.5001364877 1271.5416254959705 215.470993 PM_Unc
03026335 6112671.9997936655 2236324.5001364877 1095.7316401123687 391.281006 B_UD
03026335 6112671.9997936655 2236324.5001364877 935.90473565529635 551.107971 Top_Diatomite
03026335 6112671.9997936655 2236324.5001364877 921.82559916979358 565.187012 Bottom_Sandy_1
03026335 6112671.9997936655 2236324.5001364877 907.70661361574173 579.30603 Top_Sandy_2
03026335 6112671.9997936655 2236324.5001364877 885.35168665287677 601.661011 Bottom_Sandy_2
03026335 6112671.9997936655 2236324.5001364877 860.79665056363797 626.216003 Top_Sandy_3
03026335 6112671.9997936655 2236324.5001364877 830.08062808219518 656.932007 Bottom_Sandy_3
03026335 6112671.9997936655 2236324.5001364877 807.63463898906548 679.377991 Top_Sandy_4
03026335 6112671.9997936655 2236324.5001364877 769.83063865521444 717.182007 Bottom_Sandy_4
03026335 6112671.9997936655 2236324.5001364877 756.83563713013643 730.177002 Top_Sandy_5
03026335 6112671.9997936655 2236324.5001364877 723.75665499469414 763.255981 Bottom_Sandy_5
03026335 6112671.9997936655 2236324.5001364877 704.26365209063829 782.749023 Top_Sandy_6
03026335 6112671.9997936655 2236324.5001364877 686.54363236715153 800.468994 Bottom_Sandy_6
03026335 6112671.9997936655 2236324.5001364877 674.79466515888998 812.218018 Delta_A
03026336 6112405.4996360308 2236490.5001422549 1255.5589450625921 242.856995 PM_Unc
03026336 6112405.4996360308 2236490.5001422549 1037.1280780301631 461.287994 B_UD
03026336 6112405.4996360308 2236490.5001422549 875.52498644731168 622.890991 Top_Diatomite
03026336 6112405.4996360308 2236490.5001422549 858.29006405327254 640.125977 Bottom_Sandy_1
03026336 6112405.4996360308 2236490.5001422549 842.99402912770665 655.421997 Top_Sandy_2
03026336 6112405.4996360308 2236490.5001422549 818.28595459304756 680.130005 Bottom_Sandy_2
03026336 6112405.4996360308 2236490.5001422549 794.63898666261684 703.776978 Top_Sandy_3
03026336 6112405.4996360308 2236490.5001422549 765.10506977872262 733.310974 Bottom_Sandy_3
03026336 6112405.4996360308 2236490.5001422549 741.47697508804436 756.939026 Top_Sandy_4
03026336 6112405.4996360308 2236490.5001422549 710.76200390112365 787.653992 Bottom_Sandy_4
03026336 6112405.4996360308 2236490.5001422549 696.58499690178496 801.830994 Top_Sandy_5
03026336 6112405.4996360308 2236490.5001422549 656.41793679064642 841.997986 Bottom_Sandy_5
03026336 6112405.4996360308 2236490.5001422549 638.10693936085136 860.309021 Top_Sandy_6
03026336 6112405.4996360308 2236490.5001422549 616.84195450910431 881.573975 Bottom_Sandy_6
03026336 6112405.4996360308 2236490.5001422549 607.42295633150832 890.992981 Delta_A
03026337 6112278.5000538258 2236573.4999448918 1264.4379783490197 253.087997 PM_Unc
03026337 6112278.5000538258 2236573.4999448918 1022.9208838595492 494.605011 B_UD
03026337 6112278.5000538258 2236573.4999448918 873.74899956810805 643.776978 Top_Diatomite
03026337 6112278.5000538258 2236573.4999448918 856.52499061244043 661.000977 Bottom_Sandy_1
03026337 6112278.5000538258 2236573.4999448918 840.64093161755648 676.88501 Top_Sandy_2
03026337 6112278.5000538258 2236573.4999448918 820.63895197990985 696.887024 Bottom_Sandy_2
03026337 6112278.5000538258 2236573.4999448918 795.82094207523369 721.705017 Top_Sandy_3
03026337 6112278.5000538258 2236573.4999448918 765.1049195937909 752.421021 Bottom_Sandy_3
03026337 6112278.5000538258 2236573.4999448918 745.02194021630464 772.504028 Top_Sandy_4
03026337 6112278.5000538258 2236573.4999448918 709.57994836521891 807.945984 Bottom_Sandy_4
03026337 6112278.5000538258 2236573.4999448918 695.40394259875836 822.122009 Top_Sandy_5
03026337 6112278.5000538258 2236573.4999448918 661.14395622193342 856.382019 Bottom_Sandy_5
03026337 6112278.5000538258 2236573.4999448918 635.74397970685175 881.781982 Top_Sandy_6
03026337 6112278.5000538258 2236573.4999448918 621.56792387874725 895.958008 Bottom_Sandy_6
03026337 6112278.5000538258 2236573.4999448918 610.11792480789143 907.40802 Delta_A
03026338 6112111.0002012067 2236737.0000724089 1250.8421369737839 304.436005 PM_Unc
03026338 6112111.0002012067 2236737.0000724089 990.2470506082368 565.031006 B_UD
03026338 6112111.0002012067 2236737.0000724089 828.50413685395642 726.773987 Top_Diatomite
03026338 6112111.0002012067 2236737.0000724089 808.28513998997801 746.992981 Bottom_Sandy_1
03026338 6112111.0002012067 2236737.0000724089 794.75417850524411 760.523987 Top_Sandy_2
03026338 6112111.0002012067 2236737.0000724089 767.69215541248866 787.585999 Bottom_Sandy_2
03026338 6112111.0002012067 2236737.0000724089 743.84018505026336 811.437988 Top_Sandy_3
03026338 6112111.0002012067 2236737.0000724089 715.48712222282018 839.791016 Bottom_Sandy_3
