X,Y,Elev
6114442.05090000000,2236661.28491000000,1384.06689453000
6114542.05090000000,2236661.28491000000,1416.35327148000
6114642.05090000000,2236661.28491000000,1396.44689941000
6114742.05090000000,2236661.28491000000,1381.57141113000
6114842.05090000000,2236661.28491000000,1358.54187012000
6114942.05090000000,2236661.28491000000,1334.00488281000
6115042.05090000000,2236661.28491000000,1322.07006836000
6115142.05090000000,2236661.28491000000,1325.45153809000
6115242.05090000000,2236661.28491000000,1339.52246094000
6115342.05090000000,2236661.28491000000,1354.34729004000
6115442.05090000000,2236661.28491000000,1350.74279785000
6115542.05090000000,2236661.28491000000,1334.48986816000
6115642.05090000000,2236661.28491000000,1319.20812988000
6115742.05090000000,2236661.28491000000,1310.28686523000
6115842.05090000000,2236661.28491000000,1311.73254395000
6115942.05090000000,2236661.28491000000,1321.98449707000
6116042.05090000000,2236661.28491000000,1336.11303711000
6116142.05090000000,2236661.28491000000,1355.98730469000
6116242.05090000000,2236661.28491000000,1343.67858887000
6116342.05090000000,2236661.28491000000,1322.73156738000
6116442.05090000000,2236661.28491000000,1313.68957520000
6116542.05090000000,2236661.28491000000,1324.22131348000
6116642.05090000000,2236661.28491000000,1341.32177734000
6116742.05090000000,2236661.28491000000,1353.66845703000
6116842.05090000000,2236661.28491000000,1375.34130859000
6116942.05090000000,2236661.28491000000,1394.52880859000
6117042.05090000000,2236661.28491000000,1404.66162109000
6117142.05090000000,2236661.28491000000,1403.36743164000
6117242.05090000000,2236661.28491000000,1399.22216797000
6117342.05090000000,2236661.28491000000,1406.38916016000
6110242.05090000000,2236761.28491000000,1564.49658203000
6110342.05090000000,2236761.28491000000,1550.52978516000
6110442.05090000000,2236761.28491000000,1547.27172852000
6110542.05090000000,2236761.28491000000,1555.31616211000
6110642.05090000000,2236761.28491000000,1553.67785645000
6110742.05090000000,2236761.28491000000,1540.19030762000
6110842.05090000000,2236761.28491000000,1526.79858398000
6110942.05090000000,2236761.28491000000,1507.53430176000
6111042.05090000000,2236761.28491000000,1501.31481934000
6111142.05090000000,2236761.28491000000,1512.57580566000
6111242.05090000000,2236761.28491000000,1549.25109863000
6111342.05090000000,2236761.28491000000,1552.37109375000
6111442.05090000000,2236761.28491000000,1553.07568359000
6111542.05090000000,2236761.28491000000,1558.82946777000
6111642.05090000000,2236761.28491000000,1557.16564941000
6111742.05090000000,2236761.28491000000,1551.13403320000
6111842.05090000000,2236761.28491000000,1553.78955078000
6111942.05090000000,2236761.28491000000,1559.63842773000
6112042.05090000000,2236761.28491000000,1562.56835938000
6112142.05090000000,2236761.28491000000,1555.13806152000
6112242.05090000000,2236761.28491000000,1544.29748535000
6112342.05090000000,2236761.28491000000,1545.78332520000
6112442.05090000000,2236761.28491000000,1538.73291016000
6112542.05090000000,2236761.28491000000,1521.75537109000
6112642.05090000000,2236761.28491000000,1511.94030762000
6112742.05090000000,2236761.28491000000,1501.43542480000
6112842.05090000000,2236761.28491000000,1487.50878906000
6112942.05090000000,2236761.28491000000,1477.14843750000
6113042.05090000000,2236761.28491000000,1478.86962891000
6113142.05090000000,2236761.28491000000,1470.60522461000
6113242.05090000000,2236761.28491000000,1466.48889160000
6113342.05090000000,2236761.28491000000,1444.49096680000
6113442.05090000000,2236761.28491000000,1433.11169434000
6113542.05090000000,2236761.28491000000,1422.21264648000
6113642.05090000000,2236761.28491000000,1404.85986328000
6113742.05090000000,2236761.28491000000,1383.61608887000
6113842.05090000000,2236761.28491000000,1384.09387207000
6113942.05090000000,2236761.28491000000,1404.08166504000
6114042.05090000000,2236761.28491000000,1411.13342285000
6114142.05090000000,2236761.28491000000,1408.21191406000
6114242.05090000000,2236761.28491000000,1413.72167969000
6114342.05090000000,2236761.28491000000,1402.12695313000
6114442.05090000000,2236761.28491000000,1396.56494141000
6114542.05090000000,2236761.28491000000,1404.40148926000
6114642.05090000000,2236761.28491000000,1379.67443848000
6114742.05090000000,2236761.28491000000,1358.74096680000
6114842.05090000000,2236761.28491000000,1343.69104004000
6114942.05090000000,2236761.28491000000,1327.24658203000
6115042.05090000000,2236761.28491000000,1321.35778809000
6115142.05090000000,2236761.28491000000,1318.66687012000
6115242.05090000000,2236761.28491000000,1322.13708496000
6115342.05090000000,2236761.28491000000,1328.18310547000
6115442.05090000000,2236761.28491000000,1335.72204590000
6115542.05090000000,2236761.28491000000,1332.65698242000
6115642.05090000000,2236761.28491000000,1316.56774902000
6115742.05090000000,2236761.28491000000,1306.61840820000
6115842.05090000000,2236761.28491000000,1310.67871094000
6115942.05090000000,2236761.28491000000,1322.07153320000
6116042.05090000000,2236761.28491000000,1334.83666992000
6116142.05090000000,2236761.28491000000,1331.46826172000
6116242.05090000000,2236761.28491000000,1315.81372070000
6116342.05090000000,2236761.28491000000,1309.59960938000
6116442.05090000000,2236761.28491000000,1326.90344238000
6116542.05090000000,2236761.28491000000,1343.51647949000
6116642.05090000000,2236761.28491000000,1361.21093750000
6116742.05090000000,2236761.28491000000,1366.19360352000
6116842.05090000000,2236761.28491000000,1369.50891113000
6116942.05090000000,2236761.28491000000,1379.97180176000
6117042.05090000000,2236761.28491000000,1402.83947754000
6117142.05090000000,2236761.28491000000,1429.62365723000
6117242.05090000000,2236761.28491000000,1430.01696777000
6117342.05090000000,2236761.28491000000,1445.41723633000
6110242.05090000000,2236861.28491000000,1551.36145020000
6110342.05090000000,2236861.28491000000,1540.49670410000
6110442.05090000000,2236861.28491000000,1550.78051758000
6110542.05090000000,2236861.28491000000,1557.00524902000
6110642.05090000000,2236861.28491000000,1554.32666016000
6110742.05090000000,2236861.28491000000,1535.19714355000
6110842.05090000000,2236861.28491000000,1520.52856445000
6110942.05090000000,2236861.28491000000,1503.92492676000
6111042.05090000000,2236861.28491000000,1495.88256836000
6111142.05090000000,2236861.28491000000,1503.81933594000
6111242.05090000000,2236861.28491000000,1534.84716797000
6111342.05090000000,2236861.28491000000,1550.87170410000
6111442.05090000000,2236861.28491000000,1555.97998047000
6111542.05090000000,2236861.28491000000,1559.96740723000
6111642.05090000000,2236861.28491000000,1556.00732422000
6111742.05090000000,2236861.28491000000,1549.90112305000
6111842.05090000000,2236861.28491000000,1547.82983398000
6111942.05090000000,2236861.28491000000,1548.61267090000
6112042.05090000000,2236861.28491000000,1552.24609375000
6112142.05090000000,2236861.28491000000,1552.91992188000
6112242.05090000000,2236861.28491000000,1552.29895020000
6112342.05090000000,2236861.28491000000,1554.40722656000
6112442.05090000000,2236861.28491000000,1545.48999023000
6112542.05090000000,2236861.28491000000,1522.03247070000
6112642.05090000000,2236861.28491000000,1508.44519043000
6112742.05090000000,2236861.28491000000,1492.78991699000
6112842.05090000000,2236861.28491000000,1472.96313477000
6112942.05090000000,2236861.28491000000,1463.26477051000
6113042.05090000000,2236861.28491000000,1441.05981445000
6113142.05090000000,2236861.28491000000,1431.26062012000
6113242.05090000000,2236861.28491000000,1422.37670898000
6113342.05090000000,2236861.28491000000,1405.50830078000
6113442.05090000000,2236861.28491000000,1400.09350586000
6113542.05090000000,2236861.28491000000,1398.07080078000
6113642.05090000000,2236861.28491000000,1388.14807129000
6113742.05090000000,2236861.28491000000,1384.88623047000
6113842.05090000000,2236861.28491000000,1397.58666992000
6113942.05090000000,2236861.28491000000,1407.91259766000
6114042.05090000000,2236861.28491000000,1423.41088867000
6114142.05090000000,2236861.28491000000,1423.67590332000
6114242.05090000000,2236861.28491000000,1429.73461914000
6114342.05090000000,2236861.28491000000,1419.95764160000
6114442.05090000000,2236861.28491000000,1412.60681152000
6114542.05090000000,2236861.28491000000,1389.69897461000
6114642.05090000000,2236861.28491000000,1359.82666016000
6114742.05090000000,2236861.28491000000,1354.65612793000
6114842.05090000000,2236861.28491000000,1353.64440918000
6114942.05090000000,2236861.28491000000,1331.98474121000
6115042.05090000000,2236861.28491000000,1322.14587402000
6115142.05090000000,2236861.28491000000,1315.75231934000
6115242.05090000000,2236861.28491000000,1315.15930176000
6115342.05090000000,2236861.28491000000,1318.17675781000
6115442.05090000000,2236861.28491000000,1321.85559082000
6115542.05090000000,2236861.28491000000,1322.97875977000
6115642.05090000000,2236861.28491000000,1311.54553223000
6115742.05090000000,2236861.28491000000,1304.23486328000
6115842.05090000000,2236861.28491000000,1303.38598633000
6115942.05090000000,2236861.28491000000,1312.49255371000
6116042.05090000000,2236861.28491000000,1327.70666504000
6116142.05090000000,2236861.28491000000,1315.13781738000
6116242.05090000000,2236861.28491000000,1305.13342285000
6116342.05090000000,2236861.28491000000,1314.78369141000
6116442.05090000000,2236861.28491000000,1328.33789063000
6116542.05090000000,2236861.28491000000,1347.93920898000
6116642.05090000000,2236861.28491000000,1369.76403809000
6116742.05090000000,2236861.28491000000,1382.12902832000
6116842.05090000000,2236861.28491000000,1388.86718750000
6116942.05090000000,2236861.28491000000,1400.18615723000
6117042.05090000000,2236861.28491000000,1407.49707031000
6117142.05090000000,2236861.28491000000,1428.49182129000
6117242.05090000000,2236861.28491000000,1455.29931641000
6117342.05090000000,2236861.28491000000,1472.52185059000
6110242.05090000000,2236961.28491000000,1536.22131348000
6110342.05090000000,2236961.28491000000,1545.34997559000
6110442.05090000000,2236961.28491000000,1555.82067871000
6110542.05090000000,2236961.28491000000,1559.28234863000
6110642.05090000000,2236961.28491000000,1551.36840820000
6110742.05090000000,2236961.28491000000,1531.31359863000
6110842.05090000000,2236961.28491000000,1510.12634277000
6110942.05090000000,2236961.28491000000,1501.03051758000
6111042.05090000000,2236961.28491000000,1492.15258789000
6111142.05090000000,2236961.28491000000,1498.91442871000
6111242.05090000000,2236961.28491000000,1519.13171387000
6111342.05090000000,2236961.28491000000,1535.19067383000
6111442.05090000000,2236961.28491000000,1543.17883301000
6111542.05090000000,2236961.28491000000,1551.26696777000
6111642.05090000000,2236961.28491000000,1554.27099609000
6111742.05090000000,2236961.28491000000,1551.43994141000
6111842.05090000000,2236961.28491000000,1545.92565918000
6111942.05090000000,2236961.28491000000,1543.51684570000
6112042.05090000000,2236961.28491000000,1544.16015625000
6112142.05090000000,2236961.28491000000,1545.50280762000
6112242.05090000000,2236961.28491000000,1551.76135254000
6112342.05090000000,2236961.28491000000,1553.36218262000
6112442.05090000000,2236961.28491000000,1543.11889648000
6112542.05090000000,2236961.28491000000,1517.01062012000
6112642.05090000000,2236961.28491000000,1498.77734375000
6112742.05090000000,2236961.28491000000,1478.69763184000
6112842.05090000000,2236961.28491000000,1451.11218262000
6112942.05090000000,2236961.28491000000,1434.42065430000
6113042.05090000000,2236961.28491000000,1425.59118652000
6113142.05090000000,2236961.28491000000,1425.56799316000
6113242.05090000000,2236961.28491000000,1426.50097656000
6113342.05090000000,2236961.28491000000,1416.79394531000
6113442.05090000000,2236961.28491000000,1403.83337402000
6113542.05090000000,2236961.28491000000,1390.80383301000
6113642.05090000000,2236961.28491000000,1391.23754883000
6113742.05090000000,2236961.28491000000,1402.35363770000
6113842.05090000000,2236961.28491000000,1422.78991699000
6113942.05090000000,2236961.28491000000,1422.52197266000
6114042.05090000000,2236961.28491000000,1434.29638672000
6114142.05090000000,2236961.28491000000,1446.04663086000
6114242.05090000000,2236961.28491000000,1446.55432129000
6114342.05090000000,2236961.28491000000,1434.75708008000
6114442.05090000000,2236961.28491000000,1410.52502441000
6114542.05090000000,2236961.28491000000,1383.06201172000
6114642.05090000000,2236961.28491000000,1369.50305176000
6114742.05090000000,2236961.28491000000,1373.65051270000
6114842.05090000000,2236961.28491000000,1357.17968750000
6114942.05090000000,2236961.28491000000,1343.68151855000
6115042.05090000000,2236961.28491000000,1341.22631836000
6115142.05090000000,2236961.28491000000,1327.07836914000
6115242.05090000000,2236961.28491000000,1316.59936523000
6115342.05090000000,2236961.28491000000,1310.92736816000
6115442.05090000000,2236961.28491000000,1309.50122070000
6115542.05090000000,2236961.28491000000,1308.54223633000
6115642.05090000000,2236961.28491000000,1306.95471191000
6115742.05090000000,2236961.28491000000,1304.46667480000
6115842.05090000000,2236961.28491000000,1301.60412598000
6115942.05090000000,2236961.28491000000,1297.10681152000
6116042.05090000000,2236961.28491000000,1299.68994141000
6116142.05090000000,2236961.28491000000,1299.14111328000
6116242.05090000000,2236961.28491000000,1301.30590820000
6116342.05090000000,2236961.28491000000,1324.20312500000
6116442.05090000000,2236961.28491000000,1336.48034668000
6116542.05090000000,2236961.28491000000,1345.56018066000
6116642.05090000000,2236961.28491000000,1360.38952637000
6116742.05090000000,2236961.28491000000,1377.30261230000
6116842.05090000000,2236961.28491000000,1389.22363281000
6116942.05090000000,2236961.28491000000,1415.56872559000
6117042.05090000000,2236961.28491000000,1440.62622070000
6117142.05090000000,2236961.28491000000,1452.16894531000
6117242.05090000000,2236961.28491000000,1478.39746094000
6117342.05090000000,2236961.28491000000,1497.02600098000
6110242.05090000000,2237061.28491000000,1542.97668457000
6110342.05090000000,2237061.28491000000,1551.39855957000
6110442.05090000000,2237061.28491000000,1558.35131836000
6110542.05090000000,2237061.28491000000,1560.11950684000
6110642.05090000000,2237061.28491000000,1552.86291504000
6110742.05090000000,2237061.28491000000,1530.22131348000
6110842.05090000000,2237061.28491000000,1507.85205078000
6110942.05090000000,2237061.28491000000,1505.94201660000
6111042.05090000000,2237061.28491000000,1490.52844238000
6111142.05090000000,2237061.28491000000,1495.84301758000
6111242.05090000000,2237061.28491000000,1514.31896973000
6111342.05090000000,2237061.28491000000,1526.55603027000
6111442.05090000000,2237061.28491000000,1536.52612305000
6111542.05090000000,2237061.28491000000,1549.72961426000
6111642.05090000000,2237061.28491000000,1555.07666016000
6111742.05090000000,2237061.28491000000,1553.67028809000
6111842.05090000000,2237061.28491000000,1552.25305176000
6111942.05090000000,2237061.28491000000,1543.01123047000
6112042.05090000000,2237061.28491000000,1536.46105957000
6112142.05090000000,2237061.28491000000,1540.12548828000
6112242.05090000000,2237061.28491000000,1551.88159180000
6112342.05090000000,2237061.28491000000,1553.55651855000
6112442.05090000000,2237061.28491000000,1541.24377441000
6112542.05090000000,2237061.28491000000,1515.96813965000
6112642.05090000000,2237061.28491000000,1496.59741211000
6112742.05090000000,2237061.28491000000,1474.29943848000
6112842.05090000000,2237061.28491000000,1447.97424316000
6112942.05090000000,2237061.28491000000,1431.61071777000
6113042.05090000000,2237061.28491000000,1431.09838867000
6113142.05090000000,2237061.28491000000,1428.85021973000
6113242.05090000000,2237061.28491000000,1440.17260742000
6113342.05090000000,2237061.28491000000,1426.57238770000
6113442.05090000000,2237061.28491000000,1409.28234863000
6113542.05090000000,2237061.28491000000,1394.11584473000
6113642.05090000000,2237061.28491000000,1404.16137695000
6113742.05090000000,2237061.28491000000,1424.42602539000
6113842.05090000000,2237061.28491000000,1440.11999512000
6113942.05090000000,2237061.28491000000,1443.95117188000
6114042.05090000000,2237061.28491000000,1451.10449219000
6114142.05090000000,2237061.28491000000,1466.13989258000
6114242.05090000000,2237061.28491000000,1467.19409180000
6114342.05090000000,2237061.28491000000,1441.14062500000
6114442.05090000000,2237061.28491000000,1415.57873535000
6114542.05090000000,2237061.28491000000,1397.21569824000
6114642.05090000000,2237061.28491000000,1390.76220703000
6114742.05090000000,2237061.28491000000,1393.63049316000
6114842.05090000000,2237061.28491000000,1375.09216309000
6114942.05090000000,2237061.28491000000,1376.05822754000
6115042.05090000000,2237061.28491000000,1371.78002930000
6115142.05090000000,2237061.28491000000,1358.24987793000
6115242.05090000000,2237061.28491000000,1340.84313965000
6115342.05090000000,2237061.28491000000,1324.42053223000
6115442.05090000000,2237061.28491000000,1309.83117676000
6115542.05090000000,2237061.28491000000,1308.48535156000
6115642.05090000000,2237061.28491000000,1301.74621582000
6115742.05090000000,2237061.28491000000,1299.85266113000
6115842.05090000000,2237061.28491000000,1297.57519531000
6115942.05090000000,2237061.28491000000,1294.40014648000
6116042.05090000000,2237061.28491000000,1292.03027344000
6116142.05090000000,2237061.28491000000,1291.96105957000
6116242.05090000000,2237061.28491000000,1295.11242676000
6116342.05090000000,2237061.28491000000,1315.35888672000
6116442.05090000000,2237061.28491000000,1339.38244629000
6116542.05090000000,2237061.28491000000,1355.67700195000
6116642.05090000000,2237061.28491000000,1370.78295898000
6116742.05090000000,2237061.28491000000,1386.03845215000
6116842.05090000000,2237061.28491000000,1396.48437500000
6116942.05090000000,2237061.28491000000,1405.70849609000
6117042.05090000000,2237061.28491000000,1442.19567871000
6117142.05090000000,2237061.28491000000,1472.30236816000
6117242.05090000000,2237061.28491000000,1498.67333984000
6117342.05090000000,2237061.28491000000,1509.75280762000
6110242.05090000000,2237161.28491000000,1550.72412109000
6110342.05090000000,2237161.28491000000,1556.10095215000
6110442.05090000000,2237161.28491000000,1560.64416504000
6110542.05090000000,2237161.28491000000,1556.62341309000
6110642.05090000000,2237161.28491000000,1546.22985840000
6110742.05090000000,2237161.28491000000,1518.36596680000
6110842.05090000000,2237161.28491000000,1511.26525879000
6110942.05090000000,2237161.28491000000,1506.34985352000
6111042.05090000000,2237161.28491000000,1487.02148438000
6111142.05090000000,2237161.28491000000,1495.64416504000
6111242.05090000000,2237161.28491000000,1511.39526367000
6111342.05090000000,2237161.28491000000,1521.52880859000
6111442.05090000000,2237161.28491000000,1532.84167480000
6111542.05090000000,2237161.28491000000,1544.88635254000
6111642.05090000000,2237161.28491000000,1549.10559082000
6111742.05090000000,2237161.28491000000,1550.62109375000
6111842.05090000000,2237161.28491000000,1553.15209961000
6111942.05090000000,2237161.28491000000,1545.84716797000
6112042.05090000000,2237161.28491000000,1529.89294434000
6112142.05090000000,2237161.28491000000,1537.85485840000
6112242.05090000000,2237161.28491000000,1551.10925293000
6112342.05090000000,2237161.28491000000,1552.47814941000
6112442.05090000000,2237161.28491000000,1540.00854492000
6112542.05090000000,2237161.28491000000,1519.50585938000
6112642.05090000000,2237161.28491000000,1498.13378906000
6112742.05090000000,2237161.28491000000,1471.69543457000
6112842.05090000000,2237161.28491000000,1446.72131348000
6112942.05090000000,2237161.28491000000,1441.26892090000
6113042.05090000000,2237161.28491000000,1447.01403809000
6113142.05090000000,2237161.28491000000,1447.65783691000
6113242.05090000000,2237161.28491000000,1452.98962402000
6113342.05090000000,2237161.28491000000,1432.81933594000
6113442.05090000000,2237161.28491000000,1408.11865234000
6113542.05090000000,2237161.28491000000,1395.71618652000
6113642.05090000000,2237161.28491000000,1411.80224609000
6113742.05090000000,2237161.28491000000,1441.51696777000
6113842.05090000000,2237161.28491000000,1457.83752441000
6113942.05090000000,2237161.28491000000,1464.07531738000
6114042.05090000000,2237161.28491000000,1477.86486816000
6114142.05090000000,2237161.28491000000,1492.08239746000
6114242.05090000000,2237161.28491000000,1487.41540527000
6114342.05090000000,2237161.28491000000,1462.88513184000
6114442.05090000000,2237161.28491000000,1443.52868652000
6114542.05090000000,2237161.28491000000,1422.50695801000
6114642.05090000000,2237161.28491000000,1412.49560547000
6114742.05090000000,2237161.28491000000,1420.80053711000
6114842.05090000000,2237161.28491000000,1420.42114258000
6114942.05090000000,2237161.28491000000,1408.69201660000
6115042.05090000000,2237161.28491000000,1392.78198242000
6115142.05090000000,2237161.28491000000,1380.53381348000
6115242.05090000000,2237161.28491000000,1370.44458008000
6115342.05090000000,2237161.28491000000,1360.86437988000
6115442.05090000000,2237161.28491000000,1339.62292480000
6115542.05090000000,2237161.28491000000,1323.53515625000
6115642.05090000000,2237161.28491000000,1309.07238770000
6115742.05090000000,2237161.28491000000,1300.31530762000
6115842.05090000000,2237161.28491000000,1296.94531250000
6115942.05090000000,2237161.28491000000,1293.04455566000
6116042.05090000000,2237161.28491000000,1290.00756836000
6116142.05090000000,2237161.28491000000,1287.10815430000
6116242.05090000000,2237161.28491000000,1289.80627441000
6116342.05090000000,2237161.28491000000,1299.66113281000
6116442.05090000000,2237161.28491000000,1324.47998047000
6116542.05090000000,2237161.28491000000,1345.69860840000
6116642.05090000000,2237161.28491000000,1364.89404297000
6116742.05090000000,2237161.28491000000,1392.25756836000
6116842.05090000000,2237161.28491000000,1426.47680664000
6116942.05090000000,2237161.28491000000,1446.25500488000
6117042.05090000000,2237161.28491000000,1453.90356445000
6117142.05090000000,2237161.28491000000,1468.64990234000
6117242.05090000000,2237161.28491000000,1503.32983398000
6117342.05090000000,2237161.28491000000,1512.08581543000
6110242.05090000000,2237261.28491000000,1557.13305664000
6110342.05090000000,2237261.28491000000,1560.52429199000
6110442.05090000000,2237261.28491000000,1562.35278320000
6110542.05090000000,2237261.28491000000,1553.29760742000
6110642.05090000000,2237261.28491000000,1532.68347168000
6110742.05090000000,2237261.28491000000,1506.44909668000
6110842.05090000000,2237261.28491000000,1495.16430664000
6110942.05090000000,2237261.28491000000,1486.19079590000
6111042.05090000000,2237261.28491000000,1483.97778320000
6111142.05090000000,2237261.28491000000,1494.38964844000
6111242.05090000000,2237261.28491000000,1504.39868164000
6111342.05090000000,2237261.28491000000,1514.69323730000
6111442.05090000000,2237261.28491000000,1527.82885742000
6111542.05090000000,2237261.28491000000,1539.29870605000
6111642.05090000000,2237261.28491000000,1542.77233887000
6111742.05090000000,2237261.28491000000,1545.31994629000
6111842.05090000000,2237261.28491000000,1549.65344238000
6111942.05090000000,2237261.28491000000,1545.83679199000
6112042.05090000000,2237261.28491000000,1519.86877441000
6112142.05090000000,2237261.28491000000,1521.25134277000
6112242.05090000000,2237261.28491000000,1539.05224609000
6112342.05090000000,2237261.28491000000,1555.17687988000
6112442.05090000000,2237261.28491000000,1540.48486328000
6112542.05090000000,2237261.28491000000,1520.86206055000
6112642.05090000000,2237261.28491000000,1505.40356445000
6112742.05090000000,2237261.28491000000,1490.65124512000
6112842.05090000000,2237261.28491000000,1458.93200684000
6112942.05090000000,2237261.28491000000,1455.65917969000
6113042.05090000000,2237261.28491000000,1456.24609375000
6113142.05090000000,2237261.28491000000,1436.66198730000
6113242.05090000000,2237261.28491000000,1428.93713379000
6113342.05090000000,2237261.28491000000,1413.77111816000
6113442.05090000000,2237261.28491000000,1401.85913086000
6113542.05090000000,2237261.28491000000,1402.95922852000
6113642.05090000000,2237261.28491000000,1435.06420898000
6113742.05090000000,2237261.28491000000,1461.08911133000
6113842.05090000000,2237261.28491000000,1473.25793457000
6113942.05090000000,2237261.28491000000,1475.21740723000
6114042.05090000000,2237261.28491000000,1494.85681152000
6114142.05090000000,2237261.28491000000,1509.06604004000
6114242.05090000000,2237261.28491000000,1502.83825684000
6114342.05090000000,2237261.28491000000,1480.71606445000
6114442.05090000000,2237261.28491000000,1447.28918457000
6114542.05090000000,2237261.28491000000,1423.18981934000
6114642.05090000000,2237261.28491000000,1410.61108398000
6114742.05090000000,2237261.28491000000,1409.52319336000
6114842.05090000000,2237261.28491000000,1400.52185059000
6114942.05090000000,2237261.28491000000,1379.16943359000
6115042.05090000000,2237261.28491000000,1364.64782715000
6115142.05090000000,2237261.28491000000,1355.87658691000
6115242.05090000000,2237261.28491000000,1353.68115234000
6115342.05090000000,2237261.28491000000,1351.35107422000
6115442.05090000000,2237261.28491000000,1345.03515625000
6115542.05090000000,2237261.28491000000,1335.82385254000
6115642.05090000000,2237261.28491000000,1325.19641113000
6115742.05090000000,2237261.28491000000,1307.54272461000
6115842.05090000000,2237261.28491000000,1300.06250000000
6115942.05090000000,2237261.28491000000,1291.91882324000
6116042.05090000000,2237261.28491000000,1288.39453125000
6116142.05090000000,2237261.28491000000,1285.44250488000
6116242.05090000000,2237261.28491000000,1285.48730469000
6116342.05090000000,2237261.28491000000,1299.82043457000
6116442.05090000000,2237261.28491000000,1334.77929688000
6116542.05090000000,2237261.28491000000,1362.66149902000
6116642.05090000000,2237261.28491000000,1376.77734375000
6116742.05090000000,2237261.28491000000,1396.14562988000
6116842.05090000000,2237261.28491000000,1420.64709473000
6116942.05090000000,2237261.28491000000,1458.86804199000
6117042.05090000000,2237261.28491000000,1481.69519043000
6117142.05090000000,2237261.28491000000,1492.20288086000
6117242.05090000000,2237261.28491000000,1505.08166504000
6117342.05090000000,2237261.28491000000,1506.30529785000
6110242.05090000000,2237361.28491000000,1558.06274414000
6110342.05090000000,2237361.28491000000,1558.32727051000
6110442.05090000000,2237361.28491000000,1559.37377930000
6110542.05090000000,2237361.28491000000,1543.58447266000
6110642.05090000000,2237361.28491000000,1522.06872559000
6110742.05090000000,2237361.28491000000,1506.02966309000
6110842.05090000000,2237361.28491000000,1489.22741699000
6110942.05090000000,2237361.28491000000,1478.57556152000
6111042.05090000000,2237361.28491000000,1485.58764648000
6111142.05090000000,2237361.28491000000,1499.86865234000
6111242.05090000000,2237361.28491000000,1508.02331543000
6111342.05090000000,2237361.28491000000,1516.14477539000
6111442.05090000000,2237361.28491000000,1526.07910156000
6111542.05090000000,2237361.28491000000,1533.52087402000
6111642.05090000000,2237361.28491000000,1536.90686035000
6111742.05090000000,2237361.28491000000,1538.49267578000
6111842.05090000000,2237361.28491000000,1533.35156250000
6111942.05090000000,2237361.28491000000,1524.39562988000
6112042.05090000000,2237361.28491000000,1509.34216309000
6112142.05090000000,2237361.28491000000,1502.05603027000
6112242.05090000000,2237361.28491000000,1517.80639648000
6112342.05090000000,2237361.28491000000,1542.84838867000
6112442.05090000000,2237361.28491000000,1529.91809082000
6112542.05090000000,2237361.28491000000,1514.44860840000
6112642.05090000000,2237361.28491000000,1502.23706055000
6112742.05090000000,2237361.28491000000,1484.24768066000
6112842.05090000000,2237361.28491000000,1466.91357422000
6112942.05090000000,2237361.28491000000,1458.71130371000
6113042.05090000000,2237361.28491000000,1440.29577637000
6113142.05090000000,2237361.28491000000,1419.33996582000
6113242.05090000000,2237361.28491000000,1417.44384766000
6113342.05090000000,2237361.28491000000,1412.76489258000
6113442.05090000000,2237361.28491000000,1417.17504883000
6113542.05090000000,2237361.28491000000,1434.88598633000
6113642.05090000000,2237361.28491000000,1459.76831055000
6113742.05090000000,2237361.28491000000,1478.95214844000
6113842.05090000000,2237361.28491000000,1500.95043945000
6113942.05090000000,2237361.28491000000,1505.64831543000
6114042.05090000000,2237361.28491000000,1516.15771484000
6114142.05090000000,2237361.28491000000,1514.31958008000
6114242.05090000000,2237361.28491000000,1501.34094238000
6114342.05090000000,2237361.28491000000,1477.94433594000
6114442.05090000000,2237361.28491000000,1433.72351074000
6114542.05090000000,2237361.28491000000,1407.16491699000
6114642.05090000000,2237361.28491000000,1391.71716309000
6114742.05090000000,2237361.28491000000,1381.41674805000
6114842.05090000000,2237361.28491000000,1363.25024414000
6114942.05090000000,2237361.28491000000,1350.74047852000
6115042.05090000000,2237361.28491000000,1346.10681152000
6115142.05090000000,2237361.28491000000,1336.10412598000
6115242.05090000000,2237361.28491000000,1334.08947754000
6115342.05090000000,2237361.28491000000,1333.84875488000
6115442.05090000000,2237361.28491000000,1331.11950684000
6115542.05090000000,2237361.28491000000,1328.13208008000
6115642.05090000000,2237361.28491000000,1324.92639160000
6115742.05090000000,2237361.28491000000,1308.60217285000
6115842.05090000000,2237361.28491000000,1300.48962402000
6115942.05090000000,2237361.28491000000,1289.92004395000
6116042.05090000000,2237361.28491000000,1284.44860840000
6116142.05090000000,2237361.28491000000,1281.74328613000
6116242.05090000000,2237361.28491000000,1279.09826660000
6116342.05090000000,2237361.28491000000,1294.54443359000
6116442.05090000000,2237361.28491000000,1337.11132813000
6116542.05090000000,2237361.28491000000,1393.63464355000
6116642.05090000000,2237361.28491000000,1416.15979004000
6116742.05090000000,2237361.28491000000,1432.81750488000
6116842.05090000000,2237361.28491000000,1438.07019043000
6116942.05090000000,2237361.28491000000,1464.32019043000
6117042.05090000000,2237361.28491000000,1486.60681152000
6117142.05090000000,2237361.28491000000,1494.85571289000
6117242.05090000000,2237361.28491000000,1490.97192383000
6117342.05090000000,2237361.28491000000,1476.99694824000
6110242.05090000000,2237461.28491000000,1556.12744141000
6110342.05090000000,2237461.28491000000,1552.44165039000
6110442.05090000000,2237461.28491000000,1548.48925781000
6110542.05090000000,2237461.28491000000,1533.54614258000
